,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
92,2022-06-08,145.63924009187716,134.95238742976733,154.0075696848039,145.63924009187716,145.63924009187716,-1.1516408624912962,-1.1516408624912962,-1.1516408624912962,-1.1516408624912962,-1.1516408624912962,-1.1516408624912962,0.0,0.0,0.0,144.48759922938586
93,2022-06-09,145.60073639392425,135.27837934113393,152.80223805431615,145.60073639392425,145.60073639392425,-1.5674611702358252,-1.5674611702358252,-1.5674611702358252,-1.5674611702358252,-1.5674611702358252,-1.5674611702358252,0.0,0.0,0.0,144.03327522368843
94,2022-06-10,145.56223269597135,135.70454152009023,153.1532125430507,145.56223269597135,145.56223269597135,-1.3803023533572751,-1.3803023533572751,-1.3803023533572751,-1.3803023533572751,-1.3803023533572751,-1.3803023533572751,0.0,0.0,0.0,144.18193034261407
95,2022-06-13,145.44672160211263,134.68226955272985,151.92781359403554,145.44672160211263,145.44672160211263,-2.0168434891618547,-2.0168434891618547,-2.0168434891618547,-2.0168434891618547,-2.0168434891618547,-2.0168434891618547,0.0,0.0,0.0,143.42987811295077
96,2022-06-14,145.40821790415973,135.53546175068118,152.81337411807718,145.40821790415973,145.40821790415973,-1.1118323366463456,-1.1118323366463456,-1.1118323366463456,-1.1118323366463456,-1.1118323366463456,-1.1118323366463456,0.0,0.0,0.0,144.29638556751337
97,2022-06-15,145.48659531668952,135.83204571080316,153.7557983065016,145.48659531668952,145.48659531668952,-1.1516408624926349,-1.1516408624926349,-1.1516408624926349,-1.1516408624926349,-1.1516408624926349,-1.1516408624926349,0.0,0.0,0.0,144.3349544541969
98,2022-06-16,145.56497272921933,135.55569909086807,152.78283504469874,145.56497272921933,145.56497272921933,-1.5674611702413757,-1.5674611702413757,-1.5674611702413757,-1.5674611702413757,-1.5674611702413757,-1.5674611702413757,0.0,0.0,0.0,143.99751155897795
99,2022-06-17,145.64335014174912,134.84775568964673,153.1602600433217,145.64335014174912,145.64335014174912,-1.380302353358104,-1.380302353358104,-1.380302353358104,-1.380302353358104,-1.380302353358104,-1.380302353358104,0.0,0.0,0.0,144.26304778839102
100,2022-06-20,145.8784823793385,134.91000319503277,153.08553440996684,145.8784823793385,145.8784823793385,-2.0168434891619507,-2.0168434891619507,-2.0168434891619507,-2.0168434891619507,-2.0168434891619507,-2.0168434891619507,0.0,0.0,0.0,143.86163889017655
101,2022-06-21,145.9568597918683,135.5031803027274,153.92444407149534,145.9568597918683,145.9568597918683,-1.11183233664473,-1.11183233664473,-1.11183233664473,-1.11183233664473,-1.11183233664473,-1.11183233664473,0.0,0.0,0.0,144.84502745522357
102,2022-06-22,146.0352372043981,136.13175588566054,153.0494415062061,146.0352372043981,146.0352372043981,-1.1516408624927503,-1.1516408624927503,-1.1516408624927503,-1.1516408624927503,-1.1516408624927503,-1.1516408624927503,0.0,0.0,0.0,144.88359634190536
103,2022-06-23,146.1136146169279,135.85767682005775,153.43469032402086,146.1136146169279,146.1136146169279,-1.5674611702398757,-1.5674611702398757,-1.5674611702398757,-1.5674611702398757,-1.5674611702398757,-1.5674611702398757,0.0,0.0,0.0,144.546153446688
104,2022-06-24,146.3143583025582,136.39750198407228,153.70135864584427,146.3143583025582,146.3143583025582,-1.3803023533540264,-1.3803023533540264,-1.3803023533540264,-1.3803023533540264,-1.3803023533540264,-1.3803023533540264,0.0,0.0,0.0,144.93405594920415
105,2022-06-27,146.91658935944918,135.6852548691248,154.60213280831277,146.91658935944918,146.91658935944918,-2.0168434891682536,-2.0168434891682536,-2.0168434891682536,-2.0168434891682536,-2.0168434891682536,-2.0168434891682536,0.0,0.0,0.0,144.89974587028092
106,2022-06-28,147.1173330450795,137.04301354216756,154.81933725206054,147.1173330450795,147.1173330450795,-1.1118323366440348,-1.1118323366440348,-1.1118323366440348,-1.1118323366440348,-1.1118323366440348,-1.1118323366440348,0.0,0.0,0.0,146.00550070843548
107,2022-06-29,147.31807673070983,137.92141090924295,155.31301835861487,147.31807673070983,147.31807673070983,-1.1516408624911976,-1.1516408624911976,-1.1516408624911976,-1.1516408624911976,-1.1516408624911976,-1.1516408624911976,0.0,0.0,0.0,146.16643586821863
108,2022-06-30,147.51882041634016,137.05133819163584,154.8951853753281,147.51882041634016,147.51882041634016,-1.5674611702351662,-1.5674611702351662,-1.5674611702351662,-1.5674611702351662,-1.5674611702351662,-1.5674611702351662,0.0,0.0,0.0,145.951359246105
109,2022-07-01,147.71956410197052,137.1256508789544,155.78572470345,147.71956410197052,147.71956410197052,-1.3803023533499488,-1.3803023533499488,-1.3803023533499488,-1.3803023533499488,-1.3803023533499488,-1.3803023533499488,0.0,0.0,0.0,146.33926174862057
110,2022-07-04,148.3217951588615,137.32732218391874,154.89039051682127,148.3217951588615,148.3217951588615,-2.01684348916835,-2.01684348916835,-2.01684348916835,-2.01684348916835,-2.01684348916835,-2.01684348916835,0.0,0.0,0.0,146.30495166969317
111,2022-07-05,148.52253884449183,138.37702140329816,156.41203692869442,148.52253884449183,148.52253884449183,-1.1118323366414984,-1.1118323366414984,-1.1118323366414984,-1.1118323366414984,-1.1118323366414984,-1.1118323366414984,0.0,0.0,0.0,147.41070650785034
112,2022-07-06,148.7232828899055,137.8490494371251,156.39557154158683,148.7232828899055,148.7232828899055,-1.151640862492536,-1.151640862492536,-1.151640862492536,-1.151640862492536,-1.151640862492536,-1.151640862492536,0.0,0.0,0.0,147.57164202741296
113,2022-07-07,148.92402693531918,138.861323694153,156.47741634128923,148.92402693531918,148.92402693531918,-1.5674611702336665,-1.5674611702336665,-1.5674611702336665,-1.5674611702336665,-1.5674611702336665,-1.5674611702336665,0.0,0.0,0.0,147.35656576508552
114,2022-07-08,149.12477098073285,139.03696140243736,157.15716189382098,149.12477098073285,149.12477098073285,-1.3803023533458716,-1.3803023533458716,-1.3803023533458716,-1.3803023533458716,-1.3803023533458716,-1.3803023533458716,0.0,0.0,0.0,147.74446862738696
115,2022-07-11,149.7270031169739,138.36647047340585,156.59266166869142,149.7270031169739,149.7270031169739,-2.0168434891578197,-2.0168434891578197,-2.0168434891578197,-2.0168434891578197,-2.0168434891578197,-2.0168434891578197,0.0,0.0,0.0,147.71015962781607
116,2022-07-12,149.9277471623876,139.63986656770476,157.58350435576247,149.9277471623876,149.9277471623876,-1.1118323366408032,-1.1118323366408032,-1.1118323366408032,-1.1118323366408032,-1.1118323366408032,-1.1118323366408032,0.0,0.0,0.0,148.81591482574677
117,2022-07-13,150.12849120780126,140.062654239709,157.48432706105916,150.12849120780126,150.12849120780126,-1.151640862492429,-1.151640862492429,-1.151640862492429,-1.151640862492429,-1.151640862492429,-1.151640862492429,0.0,0.0,0.0,148.97685034530883
118,2022-07-14,150.32923525321496,140.00908717537587,157.43560213479248,150.32923525321496,150.32923525321496,-1.567461170239217,-1.567461170239217,-1.567461170239217,-1.567461170239217,-1.567461170239217,-1.567461170239217,0.0,0.0,0.0,148.76177408297573
119,2022-07-15,150.5299792986286,140.6529839164912,158.31256004488978,150.5299792986286,150.5299792986286,-1.3803023533467003,-1.3803023533467003,-1.3803023533467003,-1.3803023533467003,-1.3803023533467003,-1.3803023533467003,0.0,0.0,0.0,149.1496769452819
120,2022-07-18,151.13221143488218,140.28354890817627,157.8618492730472,151.13221143488218,151.13221143488218,-2.016843489161019,-2.016843489161019,-2.016843489161019,-2.016843489161019,-2.016843489161019,-2.016843489161019,0.0,0.0,0.0,149.11536794572118
121,2022-07-19,151.33295548030006,142.06147849038112,158.87417926632386,151.33295548030006,151.33295548030006,-1.1118323366469316,-1.1118323366469316,-1.1118323366469316,-1.1118323366469316,-1.1118323366469316,-1.1118323366469316,0.0,0.0,0.0,150.22112314365313
122,2022-07-20,151.53369952571788,141.8873290647587,159.5905756755809,151.53369952571788,151.53369952571788,-1.1516408624923218,-1.1516408624923218,-1.1516408624923218,-1.1516408624923218,-1.1516408624923218,-1.1516408624923218,0.0,0.0,0.0,150.38205866322556
123,2022-07-21,151.73444357113576,142.03637932082862,159.6532973657005,151.73444357113576,151.73444357113576,-1.5674611702377172,-1.5674611702377172,-1.5674611702377172,-1.5674611702377172,-1.5674611702377172,-1.5674611702377172,0.0,0.0,0.0,150.16698240089804
124,2022-07-22,151.93518761655363,141.90243516226928,159.2579800206605,151.93518761655363,151.93518761655363,-1.3803023533540224,-1.3803023533540224,-1.3803023533540224,-1.3803023533540224,-1.3803023533540224,-1.3803023533540224,0.0,0.0,0.0,150.55488526319962
125,2022-07-25,152.53741975280718,141.4204748224244,158.98916266715273,152.53741975280718,152.53741975280718,-2.016843489164218,-2.016843489164218,-2.016843489164218,-2.016843489164218,-2.016843489164218,-2.016843489164218,0.0,0.0,0.0,150.52057626364297
126,2022-07-26,152.73816379822503,143.03037734292505,160.32233080042457,152.73816379822503,152.73816379822503,-1.1118323366462366,-1.1118323366462366,-1.1118323366462366,-1.1118323366462366,-1.1118323366462366,-1.1118323366462366,0.0,0.0,0.0,151.6263314615788
127,2022-07-27,152.9389078436429,142.71627293424729,160.33129596343525,152.9389078436429,152.9389078436429,-1.151640862490992,-1.151640862490992,-1.151640862490992,-1.151640862490992,-1.151640862490992,-1.151640862490992,0.0,0.0,0.0,151.78726698115193
128,2022-07-28,153.13965188904888,142.44439521454194,160.60105929554177,153.13965188904888,153.13965188904888,-1.5674611702362173,-1.5674611702362173,-1.5674611702362173,-1.5674611702362173,-1.5674611702362173,-1.5674611702362173,0.0,0.0,0.0,151.57219071881266
129,2022-07-29,153.34039593445485,142.88374727607692,160.36959510727166,153.34039593445485,153.34039593445485,-1.3803023533548509,-1.3803023533548509,-1.3803023533548509,-1.3803023533548509,-1.3803023533548509,-1.3803023533548509,0.0,0.0,0.0,151.96009358109998
130,2022-08-01,153.94262807067278,143.46879141746118,161.0993844844697,153.94262807067278,153.94262807067278,-2.016843489164314,-2.016843489164314,-2.016843489164314,-2.016843489164314,-2.016843489164314,-2.016843489164314,0.0,0.0,0.0,151.92578458150848
131,2022-08-02,154.14337211607875,144.0399775410932,161.68020712531464,154.14337211607875,154.14337211607875,-1.1118323366437013,-1.1118323366437013,-1.1118323366437013,-1.1118323366437013,-1.1118323366437013,-1.1118323366437013,0.0,0.0,0.0,153.03153977943504
132,2022-08-03,154.34411616148472,143.839860334139,161.92138917108795,154.34411616148472,154.34411616148472,-1.1516408624923309,-1.1516408624923309,-1.1516408624923309,-1.1516408624923309,-1.1516408624923309,-1.1516408624923309,0.0,0.0,0.0,153.19247529899238
133,2022-08-04,154.5448602068907,144.51710066250877,161.82799675738647,154.5448602068907,154.5448602068907,-1.5674611702417678,-1.5674611702417678,-1.5674611702417678,-1.5674611702417678,-1.5674611702417678,-1.5674611702417678,0.0,0.0,0.0,152.97739903664893
134,2022-08-05,154.74560425229666,144.21374753245163,162.35551272843685,154.74560425229666,154.74560425229666,-1.3803023533507734,-1.3803023533507734,-1.3803023533507734,-1.3803023533507734,-1.3803023533507734,-1.3803023533507734,0.0,0.0,0.0,153.3653018989459
135,2022-08-08,155.3478363885146,144.82031673957675,162.4011206392886,155.3478363885146,155.3478363885146,-2.0168434891706175,-2.0168434891706175,-2.0168434891706175,-2.0168434891706175,-2.0168434891706175,-2.0168434891706175,0.0,0.0,0.0,153.33099289934398
136,2022-08-10,155.74932445639274,145.75507451079645,163.09312911409071,155.74932445639274,155.74932445639274,-1.1516408624907781,-1.1516408624907781,-1.1516408624907781,-1.1516408624907781,-1.1516408624907781,-1.1516408624907781,0.0,0.0,0.0,154.59768359390196
137,2022-08-11,155.95006849033177,146.04611263117317,163.25831948251258,155.95006849033177,155.95006849033177,-1.567461170240268,-1.567461170240268,-1.567461170240268,-1.567461170240268,-1.567461170240268,-1.567461170240268,0.0,0.0,0.0,154.3826073200915
138,2022-08-12,156.15081252427086,145.92318632825896,163.87000000958662,156.15081252427086,156.15081252427086,-1.380302353367908,-1.380302353367908,-1.380302353367908,-1.380302353367908,-1.380302353367908,-1.380302353367908,0.0,0.0,0.0,154.77051017090295
139,2022-08-16,156.95378866002713,147.85433131464458,165.45322850330496,156.95378866002713,156.95378866002713,-1.1118323366413896,-1.1118323366413896,-1.1118323366413896,-1.1118323366413896,-1.1118323366413896,-1.1118323366413896,0.0,0.0,0.0,155.84195632338574
140,2022-08-17,157.1545326939662,147.08142451228042,164.71607915078508,157.1545326939662,157.1545326939662,-1.1516408624921168,-1.1516408624921168,-1.1516408624921168,-1.1516408624921168,-1.1516408624921168,-1.1516408624921168,0.0,0.0,0.0,156.00289183147407
141,2022-08-18,157.35527672790528,147.71415045003366,164.83272523734848,157.35527672790528,157.35527672790528,-1.5674611702355588,-1.5674611702355588,-1.5674611702355588,-1.5674611702355588,-1.5674611702355588,-1.5674611702355588,0.0,0.0,0.0,155.78781555766972
142,2022-08-19,157.55602076184434,147.40688665068566,164.85800564971223,157.55602076184434,157.55602076184434,-1.3803023533589238,-1.3803023533589238,-1.3803023533589238,-1.3803023533589238,-1.3803023533589238,-1.3803023533589238,0.0,0.0,0.0,156.1757184084854
143,2022-08-22,158.15825286366155,146.95831456093845,165.1161209900704,158.15825286366155,158.15825286366155,-2.0168434891570786,-2.0168434891570786,-2.0168434891570786,-2.0168434891570786,-2.0168434891570786,-2.0168434891570786,0.0,0.0,0.0,156.14140937450446
144,2022-08-23,158.3589968723253,148.51085899588938,165.88922194593803,158.3589968723253,158.3589968723253,-1.1118323366475187,-1.1118323366475187,-1.1118323366475187,-1.1118323366475187,-1.1118323366475187,-1.1118323366475187,0.0,0.0,0.0,157.24716453567777
145,2022-08-24,158.55974088098898,148.6698473016661,166.10494230652034,158.55974088098898,158.55974088098898,-1.15164086249201,-1.15164086249201,-1.15164086249201,-1.15164086249201,-1.15164086249201,-1.15164086249201,0.0,0.0,0.0,157.40810001849698
146,2022-08-25,158.76048488965273,148.45643531736457,166.0710197195815,158.76048488965273,158.76048488965273,-1.567461170237584,-1.567461170237584,-1.567461170237584,-1.567461170237584,-1.567461170237584,-1.567461170237584,0.0,0.0,0.0,157.19302371941515
147,2022-08-26,158.96122889831645,148.76658565465652,165.84968779525605,158.96122889831645,158.96122889831645,-1.3803023533597525,-1.3803023533597525,-1.3803023533597525,-1.3803023533597525,-1.3803023533597525,-1.3803023533597525,0.0,0.0,0.0,157.5809265449567
148,2022-08-29,159.56346092430763,149.07605401680868,166.4151627110746,159.56346092430763,159.56346092430763,-2.0168434891602787,-2.0168434891602787,-2.0168434891602787,-2.0168434891602787,-2.0168434891602787,-2.0168434891602787,0.0,0.0,0.0,157.54661743514737
149,2022-08-30,159.76420493297135,149.27270856635917,167.6894183850653,159.76420493297135,159.76420493297135,-1.1118323366459029,-1.1118323366459029,-1.1118323366459029,-1.1118323366459029,-1.1118323366459029,-1.1118323366459029,0.0,0.0,0.0,158.65237259632545
150,2022-09-01,160.1656929502988,150.13380372276185,167.95150114989502,160.1656929502988,160.1656929502988,-1.567461170239609,-1.567461170239609,-1.567461170239609,-1.567461170239609,-1.567461170239609,-1.567461170239609,0.0,0.0,0.0,158.5982317800592
151,2022-09-02,160.36643695896257,149.60050300034095,167.2859903719287,160.36643695896257,160.36643695896257,-1.3803023533605818,-1.3803023533605818,-1.3803023533605818,-1.3803023533605818,-1.3803023533605818,-1.3803023533605818,0.0,0.0,0.0,158.986134605602
152,2022-09-05,160.96863797212123,150.0034621067317,167.69194653811678,160.96863797212123,160.96863797212123,-2.0168434891634783,-2.0168434891634783,-2.0168434891634783,-2.0168434891634783,-2.0168434891634783,-2.0168434891634783,0.0,0.0,0.0,158.95179448295775
153,2022-09-06,161.16937164317414,150.77846155505645,169.4896778768119,161.16937164317414,161.16937164317414,-1.1118323366452074,-1.1118323366452074,-1.1118323366452074,-1.1118323366452074,-1.1118323366452074,-1.1118323366452074,0.0,0.0,0.0,160.05753930652895
154,2022-09-07,161.37010531422703,151.70734697678236,170.09937774480588,161.37010531422703,161.37010531422703,-1.1516408624917955,-1.1516408624917955,-1.1516408624917955,-1.1516408624917955,-1.1516408624917955,-1.1516408624917955,0.0,0.0,0.0,160.21846445173523
155,2022-09-08,161.57083898527992,151.16276180642106,168.6266301565555,161.57083898527992,161.57083898527992,-1.5674611702313743,-1.5674611702313743,-1.5674611702313743,-1.5674611702313743,-1.5674611702313743,-1.5674611702313743,0.0,0.0,0.0,160.00337781504854
156,2022-09-09,161.77157265633284,151.51584221168451,168.8642404946652,161.77157265633284,161.77157265633284,-1.380302353351598,-1.380302353351598,-1.380302353351598,-1.380302353351598,-1.380302353351598,-1.380302353351598,0.0,0.0,0.0,160.39127030298124
157,2022-09-12,162.37377366949156,151.41707542073175,169.02115857128075,162.37377366949156,162.37377366949156,-2.0168434891666775,-2.0168434891666775,-2.0168434891666775,-2.0168434891666775,-2.0168434891666775,-2.0168434891666775,0.0,0.0,0.0,160.35693018032487
158,2022-09-13,162.57450734054444,152.7218904773175,170.9937924103985,162.57450734054444,162.57450734054444,-1.1118323366426712,-1.1118323366426712,-1.1118323366426712,-1.1118323366426712,-1.1118323366426712,-1.1118323366426712,0.0,0.0,0.0,161.46267500390178
159,2022-09-14,162.77524101159733,151.95765036699052,170.39941282261657,162.77524101159733,162.77524101159733,-1.1516408624919108,-1.1516408624919108,-1.1516408624919108,-1.1516408624919108,-1.1516408624919108,-1.1516408624919108,0.0,0.0,0.0,161.6236001491054
160,2022-09-15,162.97597468211544,152.60758984091888,170.38664526611262,162.97597468211544,162.97597468211544,-1.5674611702333996,-1.5674611702333996,-1.5674611702333996,-1.5674611702333996,-1.5674611702333996,-1.5674611702333996,0.0,0.0,0.0,161.40851351188203
161,2022-09-16,163.1767083526335,152.42830047834835,170.91762939509317,163.1767083526335,163.1767083526335,-1.3803023533524261,-1.3803023533524261,-1.3803023533524261,-1.3803023533524261,-1.3803023533524261,-1.3803023533524261,0.0,0.0,0.0,161.7964059992811
162,2022-09-19,163.77890936418777,153.4334544514398,170.4493686386826,163.77890936418777,163.77890936418777,-2.0168434891530436,-2.0168434891530436,-2.0168434891530436,-2.0168434891530436,-2.0168434891530436,-2.0168434891530436,0.0,0.0,0.0,161.76206587503472
163,2022-09-20,163.97964303470584,154.0227482569564,172.12991672487053,163.97964303470584,163.97964303470584,-1.1118323366419762,-1.1118323366419762,-1.1118323366419762,-1.1118323366419762,-1.1118323366419762,-1.1118323366419762,0.0,0.0,0.0,162.86781069806386
164,2022-09-21,164.18037670522395,154.46642862332197,172.42274489357857,164.18037670522395,164.18037670522395,-1.1516408624918044,-1.1516408624918044,-1.1516408624918044,-1.1516408624918044,-1.1516408624918044,-1.1516408624918044,0.0,0.0,0.0,163.02873584273215
165,2022-09-22,164.38111037574203,154.21994757588405,171.95509909383625,164.38111037574203,164.38111037574203,-1.567461170235425,-1.567461170235425,-1.567461170235425,-1.567461170235425,-1.567461170235425,-1.567461170235425,0.0,0.0,0.0,162.8136492055066
166,2022-09-23,164.58184404626013,154.55808781562214,172.197980465604,164.58184404626013,164.58184404626013,-1.380302353348349,-1.380302353348349,-1.380302353348349,-1.380302353348349,-1.380302353348349,-1.380302353348349,0.0,0.0,0.0,163.20154169291177
167,2022-09-26,165.1840450578144,154.2852246840879,172.17127989839625,165.1840450578144,165.1840450578144,-2.0168434891593465,-2.0168434891593465,-2.0168434891593465,-2.0168434891593465,-2.0168434891593465,-2.0168434891593465,0.0,0.0,0.0,163.16720156865503
168,2022-09-27,165.38477872937878,155.81733361648173,173.32126520045765,165.38477872937878,165.38477872937878,-1.111832336641281,-1.111832336641281,-1.111832336641281,-1.111832336641281,-1.111832336641281,-1.111832336641281,0.0,0.0,0.0,164.2729463927375
169,2022-09-28,165.5855124009432,155.0794237150289,173.50662123377595,165.5855124009432,165.5855124009432,-1.1516408624916974,-1.1516408624916974,-1.1516408624916974,-1.1516408624916974,-1.1516408624916974,-1.1516408624916974,0.0,0.0,0.0,164.4338715384515
170,2022-09-29,165.7862460725076,155.55523821955822,172.74442428266724,165.7862460725076,165.7862460725076,-1.5674611702374504,-1.5674611702374504,-1.5674611702374504,-1.5674611702374504,-1.5674611702374504,-1.5674611702374504,0.0,0.0,0.0,164.21878490227016
171,2022-09-30,165.986979744072,156.49654560084565,173.60781421459137,165.986979744072,165.986979744072,-1.380302353360577,-1.380302353360577,-1.380302353360577,-1.380302353360577,-1.380302353360577,-1.380302353360577,0.0,0.0,0.0,164.6066773907114
172,2022-10-03,166.58918075876522,155.81448521283266,173.34127026070578,166.58918075876522,166.58918075876522,-2.0168434891594424,-2.0168434891594424,-2.0168434891594424,-2.0168434891594424,-2.0168434891594424,-2.0168434891594424,0.0,0.0,0.0,164.57233726960578
173,2022-10-04,166.78991443032965,156.6880257388243,175.02156230346586,166.78991443032965,166.78991443032965,-1.111832336639665,-1.111832336639665,-1.111832336639665,-1.111832336639665,-1.111832336639665,-1.111832336639665,0.0,0.0,0.0,165.67808209369
174,2022-10-06,167.19138177345843,156.0124678194453,174.66455744074847,167.19138177345843,167.19138177345843,-1.5674611702359504,-1.5674611702359504,-1.5674611702359504,-1.5674611702359504,-1.5674611702359504,-1.5674611702359504,0.0,0.0,0.0,165.62392060322247
175,2022-10-07,167.39473501115882,156.98694836452648,175.0564770341819,167.39473501115882,167.39473501115882,-1.3803023533564993,-1.3803023533564993,-1.3803023533564993,-1.3803023533564993,-1.3803023533564993,-1.3803023533564993,0.0,0.0,0.0,166.0144326578023
176,2022-10-10,168.00479472425994,156.91790476208928,174.6938802985111,168.00479472425994,168.00479472425994,-2.016843489162642,-2.016843489162642,-2.016843489162642,-2.016843489162642,-2.016843489162642,-2.016843489162642,0.0,0.0,0.0,165.98795123509728
177,2022-10-11,168.20814796196032,158.69677102516985,176.10572499374618,168.20814796196032,168.20814796196032,-1.1118323366457938,-1.1118323366457938,-1.1118323366457938,-1.1118323366457938,-1.1118323366457938,-1.1118323366457938,0.0,0.0,0.0,167.09631562531453
178,2022-10-12,168.4115011996607,157.98590903062998,176.1816042487081,168.4115011996607,168.4115011996607,-1.1516408624917056,-1.1516408624917056,-1.1516408624917056,-1.1516408624917056,-1.1516408624917056,-1.1516408624917056,0.0,0.0,0.0,167.259860337169
179,2022-10-13,168.6148544373611,158.4895620678884,176.52910967453977,168.6148544373611,168.6148544373611,-1.567461170241501,-1.567461170241501,-1.567461170241501,-1.567461170241501,-1.567461170241501,-1.567461170241501,0.0,0.0,0.0,167.0473932671196
180,2022-10-14,168.81820767506144,159.0059796832718,176.8724535889046,168.81820767506144,168.81820767506144,-1.380302353357328,-1.380302353357328,-1.380302353357328,-1.380302353357328,-1.380302353357328,-1.380302353357328,0.0,0.0,0.0,167.4379053217041
181,2022-10-17,169.4282673881626,158.22567446153832,176.3036582789613,169.4282673881626,169.4282673881626,-2.0168434891658413,-2.0168434891658413,-2.0168434891658413,-2.0168434891658413,-2.0168434891658413,-2.0168434891658413,0.0,0.0,0.0,167.41142389899676
182,2022-10-18,169.6604501074133,159.24163200713429,176.92487807817974,169.6604501074133,169.6604501074133,-1.1118323366441778,-1.1118323366441778,-1.1118323366441778,-1.1118323366441778,-1.1118323366441778,-1.1118323366441778,0.0,0.0,0.0,168.54861777076914
183,2022-10-19,169.89263282666403,159.60626990076705,176.73524124851852,169.89263282666403,169.89263282666403,-1.151640862490153,-1.151640862490153,-1.151640862490153,-1.151640862490153,-1.151640862490153,-1.151640862490153,0.0,0.0,0.0,168.74099196417387
184,2022-10-20,170.12481554591474,160.15553664933432,177.43573293038685,170.12481554591474,170.12481554591474,-1.5674611702400016,-1.5674611702400016,-1.5674611702400016,-1.5674611702400016,-1.5674611702400016,-1.5674611702400016,0.0,0.0,0.0,168.55735437567475
